53|-132057.408|36499.273|-4666.661|14600000.000|15|973333.333|161981.796|1167|33|0
54|-102381.277|44812.563|-4691.903|28200000.000|29|972413.793|167818.833|1134|65|2
55|-62622.857|57387.899|-4773.523|54200000.000|55|985454.545|177327.732|1087|114|1
56|-94671.921|75932.824|-4807.032|36400000.000|35|1040000.000|171559.356|1125|76|0
57|-117384.987|79911.958|-4835.572|24600000.000|25|984000.000|170893.457|1152|51|12
58|-48022.067|92757.871|-4901.396|59000000.000|59|1000000.000|169601.613|1067|132|7
59|-69634.425|108874.876|-4979.952|48200000.000|47|1025531.915|168470.965|1090|108|5
60|-62974.361|118776.137|-4991.795|48459587.465|50|969191.749|167474.580|1091|108|3
61|-44966.425|129512.265|-5003.556|58600000.000|58|1010344.828|168218.043|1077|123|7
62|-35124.224|150580.529|-4999.697|70200000.000|68|1032352.941|171464.822|1056|146|0
63|-148750.091|155975.681|-5002.251|45800000.000|46|995652.174|182787.549|1115|85|141
64|8590.325|163392.571|-4994.189|73400000.000|74|991891.892|136928.275|800|155|1
65|-12272.618|179265.843|-4918.252|76600000.000|74|1035135.135|158959.214|962|161|1
66|-194289.455|189132.523|-4876.902|17800000.000|18|988888.889|196085.648|1163|35|298
67|-122298.878|186686.811|-4871.721|41000000.000|41|1000000.000|190662.273|1115|85|186
68|9344.192|194110.145|-4817.162|76800000.000|74|1037837.838|139315.135|815|153|1
69|-256153.774|201764.423|-4775.804|20400000.000|21|971428.571|195688.297|1158|40|245
70|-8945.044|202390.177|-4740.835|75600000.000|74|1021621.622|155417.153|925|151|4
71|-187966.774|206669.353|-4667.577|16600000.000|17|976470.588|193991.276|1167|33|160
72|35016.094|199497.921|-4676.649|75200000.000|74|1016216.216|113483.868|635|149|0
73|-195952.533|200843.843|-4630.048|34600000.000|35|988571.429|189294.241|1133|66|52
74|-173177.735|183803.882|-4661.939|37200000.000|36|1033333.333|186850.073|1126|73|79
75|-182500.386|177243.769|-4695.128|17800000.000|18|988888.889|194966.525|1164|35|138
76|-185332.746|167758.641|-4714.307|15400000.000|16|962500.000|196674.114|1169|32|246
77|29658.282|156164.018|-4782.780|76800000.000|74|1037837.838|120580.122|638|158|1
78|33912.885|160841.967|-4734.278|75400000.000|74|1018918.919|115293.940|614|154|0
79|33447.372|161037.809|-4689.643|75600000.000|74|1021621.622|115930.853|627|147|0
80|22511.320|165294.023|-4625.126|76800000.000|74|1037837.838|129225.618|692|155|0
81|45194.994|171902.452|-4564.453|75200000.000|74|1016216.216|104234.986|533|152|1
82|39212.015|177594.494|-4474.778|73400000.000|74|991891.892|108344.454|571|142|0
83|-188914.451|172724.624|-4479.105|37200000.000|36|1033333.333|193350.956|1120|79|99
84|29679.312|172838.843|-4458.004|74600000.000|74|1008108.108|118664.952|603|148|8
85|30255.935|170748.125|-4335.190|73400000.000|74|991891.892|117256.062|578|148|2
86|34356.626|188866.738|-4244.073|76800000.000|74|1037837.838|116278.895|562|155|0
87|45296.025|185490.440|-4169.213|75400000.000|74|1018918.919|104757.198|493|154|1
88|38201.728|192920.367|-4157.242|75600000.000|74|1021621.622|111981.940|535|155|0
89|36864.100|199892.976|-4032.793|76800000.000|74|1037837.838|116227.815|538|154|0
90|39004.971|210735.175|-3766.708|75200000.000|74|1016216.216|110763.136|537|152|1
91|36554.871|230719.431|-3559.691|73400000.000|74|991891.892|111355.133|536|151|0
92|-173984.867|228750.290|-3395.470|37200000.000|36|1033333.333|195297.543|1131|69|95
93|33690.700|225341.279|-3457.729|74600000.000|74|1008108.108|115193.087|566|152|0
94|31713.947|240116.322|-3195.251|73400000.000|74|991891.892|115939.935|572|153|0
95|40126.695|241911.696|-2934.536|76800000.000|74|1037837.838|110989.211|526|153|1
96|39432.019|253697.687|-2882.357|75400000.000|74|1018918.919|110545.170|524|146|0
97|37812.265|264107.824|-2813.194|75600000.000|74|1021621.622|112262.023|517|158|5
98|41025.084|268874.723|-2600.224|76800000.000|74|1037837.838|112078.477|520|152|0
99|44507.409|265813.397|-2357.687|75200000.000|74|1016216.216|105640.698|478|158|1
100|39820.910|255808.548|-2203.935|73400000.000|74|991891.892|108235.495|509|149|0
101|-170762.802|253033.130|-2191.843|37200000.000|36|1033333.333|193476.888|1128|71|82
102|39562.393|253579.737|-2019.889|74600000.000|74|1008108.108|109828.583|517|150|0
103|39613.368|256380.693|-1895.368|73400000.000|74|991891.892|108370.742|500|145|3
104|44691.537|263129.986|-1637.056|76800000.000|74|1037837.838|106798.523|465|164|2
105|43809.657|259936.134|-1436.511|75400000.000|74|1018918.919|106616.871|483|150|0
106|38733.489|278826.994|-1177.884|75600000.000|74|1021621.622|111232.530|505|151|2
107|36662.652|298708.238|-928.315|76800000.000|74|1037837.838|116762.142|531|149|0
108|41225.415|315770.063|-746.170|75200000.000|74|1016216.216|108731.343|482|150|0
109|43376.086|339780.038|-690.290|73400000.000|74|991891.892|105017.446|452|155|0
110|-185907.061|360708.368|-737.495|37200000.000|36|1033333.333|199557.703|1128|73|113
111|33784.272|363044.777|-1025.485|74600000.000|74|1008108.108|115389.996|506|149|1
112|40606.366|388560.552|-941.478|73400000.000|74|991891.892|107675.287|474|146|1
113|37704.121|403699.679|-895.905|76800000.000|74|1037837.838|113862.819|502|156|2
114|39212.096|408524.745|-895.597|75400000.000|74|1018918.919|110822.425|478|154|0
115|28812.088|421585.812|-816.332|75600000.000|74|1021621.622|121497.615|534|156|1
116|30616.660|427680.033|-601.104|76800000.000|74|1037837.838|122437.681|528|152|0
117|34151.247|447098.685|-440.569|75200000.000|74|1016216.216|115606.832|515|154|5
118|39210.435|456939.995|-344.430|73400000.000|74|991891.892|109345.031|453|158|0
119|-188653.149|447579.298|-544.417|37200000.000|36|1033333.333|202282.937|1131|68|118
120|33223.266|431949.805|-830.152|74600000.000|74|1008108.108|115866.239|518|153|2
121|35586.315|446602.304|-698.353|73400000.000|74|991891.892|112708.201|483|147|1
122|40721.006|436814.559|-785.829|76800000.000|74|1037837.838|110666.428|472|154|0
123|39762.761|447631.501|-748.034|75400000.000|74|1018918.919|110640.457|471|152|0
124|35924.644|441697.426|-718.222|75600000.000|74|1021621.622|114482.148|479|156|0
125|34377.515|442550.540|-687.652|76800000.000|74|1037837.838|118682.551|504|157|1
126|43288.683|462282.279|-449.880|75200000.000|74|1016216.216|106959.766|459|154|0
127|43672.482|471634.382|-300.587|73400000.000|74|991891.892|104981.181|416|154|0
128|37602.376|470262.266|-183.249|76600000.000|74|1035135.135|113259.556|478|161|0
129|35977.837|481239.930|-144.982|74600000.000|74|1008108.108|113559.050|492|153|0
130|39333.233|468060.218|-215.355|73400000.000|74|991891.892|109047.237|443|144|1
131|36595.330|476598.307|-140.467|76800000.000|74|1037837.838|114927.501|479|159|0
132|40670.787|472492.737|-192.033|75400000.000|74|1018918.919|109948.942|454|147|1
133|36512.336|469068.499|-120.905|75600000.000|74|1021621.622|114094.437|462|150|1
134|30578.626|465464.968|-158.182|76800000.000|74|1037837.838|122751.283|493|158|0
135|43326.865|481053.268|-92.451|75200000.000|74|1016216.216|107054.523|429|153|2
136|42119.629|482789.327|-112.181|73400000.000|74|991891.892|106636.313|426|146|1
137|40283.398|480521.986|7.965|76600000.000|74|1035135.135|111414.450|435|155|0
138|28817.539|496736.206|332.864|74600000.000|74|1008108.108|120473.976|528|142|1
139|29036.681|495991.712|483.854|73400000.000|74|991891.892|119141.717|507|149|1
140|39857.457|504456.912|461.003|76800000.000|74|1037837.838|111826.806|458|149|0
141|38950.003|501567.324|492.123|75400000.000|74|1018918.919|111561.634|456|150|1
142|41300.932|498752.848|486.749|75600000.000|74|1021621.622|109427.812|431|141|0
143|32598.541|492332.028|467.006|76800000.000|74|1037837.838|120922.004|481|150|1
144|42372.310|488229.625|454.816|75200000.000|74|1016216.216|107817.811|428|154|2
145|33501.123|489453.947|523.871|73400000.000|74|991891.892|114872.836|462|149|1
146|44984.354|497512.300|513.500|76600000.000|74|1035135.135|106757.573|430|145|2
147|33476.939|494395.590|562.545|74600000.000|74|1008108.108|115683.024|475|152|2
148|29834.373|496321.679|815.767|73400000.000|74|991891.892|118496.277|477|153|0
149|29377.443|518967.780|1095.313|76800000.000|74|1037837.838|121945.976|509|159|1
150|37976.912|510590.670|1196.233|75400000.000|74|1018918.919|112541.757|453|143|1
151|37241.075|506403.752|1170.785|75600000.000|74|1021621.622|113180.293|469|149|0
152|41402.493|508121.552|1246.450|76800000.000|74|1037837.838|112102.528|451|149|0
153|40995.879|505643.201|1201.941|75200000.000|74|1016216.216|109355.937|434|151|0
154|38483.132|519173.423|1252.862|73400000.000|74|991891.892|110284.395|451|148|0
155|42586.135|510267.713|1243.308|76600000.000|74|1035135.135|109162.669|427|151|1
156|37208.392|528117.237|1277.912|74600000.000|74|1008108.108|112640.986|435|145|0
157|21165.651|522314.618|1298.694|73400000.000|74|991891.892|126942.537|507|157|2
158|42992.093|515330.351|1287.246|76800000.000|74|1037837.838|108977.419|419|147|0
159|33383.496|530315.557|1475.138|75400000.000|74|1018918.919|116983.226|427|156|2
160|30529.326|543751.820|1834.543|75600000.000|74|1021621.622|120157.528|490|147|1
161|36709.081|534729.762|1942.855|76800000.000|74|1037837.838|116715.533|465|152|0
162|34906.027|539512.449|1952.154|75200000.000|74|1016216.216|115425.903|471|148|0
163|32395.123|536682.468|1995.832|73400000.000|74|991891.892|116054.646|439|152|0
164|38076.331|542903.801|2016.772|76600000.000|74|1035135.135|113493.596|425|151|2
165|35624.262|526025.982|2023.918|74600000.000|74|1008108.108|113981.483|437|146|0
166|37394.137|536609.948|2056.962|73400000.000|74|991891.892|111167.229|429|144|2
167|35550.856|531086.702|2072.389|76800000.000|74|1037837.838|116331.460|438|151|0
168|37561.236|529212.128|2087.163|75400000.000|74|1018918.919|113126.409|432|159|2
169|38981.579|533127.274|2095.879|75600000.000|74|1021621.622|111706.582|434|146|0
170|39426.799|517362.700|2123.487|76800000.000|74|1037837.838|114174.674|445|159|0
171|40991.241|521911.813|2144.178|75200000.000|74|1016216.216|109415.787|429|145|1
172|45031.876|532570.929|2173.118|73400000.000|74|991891.892|103721.400|399|143|0
173|28272.228|533805.361|2169.714|76600000.000|74|1035135.135|122996.601|490|157|1
174|35622.510|525593.273|2203.304|74600000.000|74|1008108.108|114115.768|463|140|3
175|35394.202|528741.453|2230.201|73400000.000|74|991891.892|113013.496|444|148|0
176|33028.883|520611.733|2240.978|76800000.000|74|1037837.838|119004.500|445|168|0
177|36307.661|516896.350|2266.713|75400000.000|74|1018918.919|114114.107|442|153|0
178|40103.738|528055.505|2292.053|75600000.000|74|1021621.622|110799.360|423|150|0
179|34182.813|523976.789|2305.647|76800000.000|74|1037837.838|119393.566|440|154|5
180|34306.049|527691.861|2324.351|75200000.000|74|1016216.216|116091.634|453|155|0
181|43091.249|524263.917|2345.534|73400000.000|74|991891.892|105878.219|384|145|0
182|37493.347|529659.513|2358.413|76600000.000|74|1035135.135|114096.974|437|157|2
183|34266.574|538794.159|2380.004|74600000.000|74|1008108.108|114855.121|442|150|3
184|31065.201|527622.449|2393.051|73400000.000|74|991891.892|117261.226|458|145|1
185|34928.741|523793.980|2415.483|76800000.000|74|1037837.838|117190.984|448|154|0
186|35548.135|528162.311|2442.549|75400000.000|74|1018918.919|115080.859|441|155|0
187|35666.641|521216.857|2459.100|75600000.000|74|1021621.622|114919.785|437|151|0
188|35353.614|530509.469|2474.165|76800000.000|74|1037837.838|118546.551|447|147|0
189|40327.373|519159.175|2488.397|75200000.000|74|1016216.216|110071.411|435|149|2
190|41284.915|525923.371|2517.063|73400000.000|74|991891.892|107625.565|408|145|0
191|33609.256|534944.946|2525.986|76600000.000|74|1035135.135|118005.569|471|152|1
192|31931.646|530419.735|2546.323|74600000.000|74|1008108.108|117690.639|446|151|0
193|27335.455|523528.157|2573.425|73400000.000|74|991891.892|120824.119|470|142|1
194|31488.225|525357.984|2590.013|76800000.000|74|1037837.838|120200.188|456|164|1
195|32407.770|529342.482|2614.664|75400000.000|74|1018918.919|118341.599|457|152|0
196|30206.329|519633.120|2629.492|75600000.000|74|1021621.622|120489.383|456|147|0
197|34579.282|527727.870|2647.479|76800000.000|74|1037837.838|119016.756|457|147|0
198|33490.963|526906.856|2668.469|75200000.000|74|1016216.216|116743.111|455|158|0
199|38925.247|523923.616|2696.628|73400000.000|74|991891.892|109947.448|406|153|0
200|42050.951|537270.897|2705.322|76600000.000|74|1035135.135|109677.295|401|151|1
201|34372.725|519028.600|2719.485|74600000.000|74|1008108.108|115205.063|452|148|1
202|34340.230|516659.417|2731.014|73400000.000|74|991891.892|114008.353|413|153|2
203|37761.161|517701.950|2753.827|76800000.000|74|1037837.838|114455.762|424|154|0
204|40832.536|511362.258|2773.615|75400000.000|74|1018918.919|110009.136|402|147|0
205|27557.492|518649.253|2789.878|75600000.000|74|1021621.622|122916.565|454|150|3
206|41914.308|511368.015|2814.975|76800000.000|74|1037837.838|112031.400|432|148|0
207|41053.166|528246.194|2833.360|75200000.000|74|1016216.216|109149.279|411|153|1
208|43585.830|518478.495|2857.857|73400000.000|74|991891.892|105327.513|387|140|0
209|28204.172|514421.897|2875.701|76600000.000|74|1035135.135|123275.165|483|153|2
210|34165.479|520121.569|2889.289|74600000.000|74|1008108.108|115499.246|449|162|0
211|28597.911|519177.292|2904.832|73400000.000|74|991891.892|119954.830|441|151|1
212|27991.167|507655.532|2924.192|76800000.000|74|1037837.838|123722.463|467|160|1
213|32797.160|512272.068|2955.367|75400000.000|74|1018918.919|118031.564|421|147|0
214|24355.346|512086.871|2968.841|75600000.000|74|1021621.622|126156.681|467|162|2
215|30055.907|507095.790|2992.307|76800000.000|74|1037837.838|123470.890|482|153|0
216|35081.927|504298.456|3009.767|75200000.000|74|1016216.216|115465.514|420|154|0
217|35511.890|502200.696|3015.281|73400000.000|74|991891.892|113330.294|418|149|1
218|36556.947|497569.185|3043.242|76600000.000|74|1035135.135|115326.896|426|147|2
219|33617.266|504338.743|3070.574|74600000.000|74|1008108.108|115918.194|415|153|1
220|32798.424|507014.836|3083.968|73400000.000|74|991891.892|116001.747|430|144|0
221|37196.912|500652.467|3099.723|76800000.000|74|1037837.838|114993.584|414|151|1
222|34462.880|504266.615|3119.738|75400000.000|74|1018918.919|116242.493|426|145|1
223|26315.692|500028.654|3140.745|75600000.000|74|1021621.622|124433.167|462|152|0
224|33197.992|495385.917|3155.675|76800000.000|74|1037837.838|120366.733|430|158|0
225|39922.862|504837.601|3166.806|75200000.000|74|1016216.216|110570.990|423|151|1
226|37896.682|493399.267|3201.264|73400000.000|74|991891.892|110955.038|426|149|0
227|30617.250|488538.370|3205.722|76600000.000|74|1035135.135|120952.737|442|166|0
228|27496.526|484999.249|3213.012|74600000.000|74|1008108.108|122208.684|438|151|2
229|31460.020|479153.451|3220.147|73400000.000|74|991891.892|117134.307|451|150|1
230|37757.394|475081.519|3262.213|76800000.000|74|1037837.838|114119.232|421|152|0
231|33886.058|475992.174|3285.417|75400000.000|74|1018918.919|116727.413|428|158|0
232|32763.325|478937.631|3292.846|75600000.000|74|1021621.622|117799.898|424|151|1
233|31020.750|485467.931|3322.233|76800000.000|74|1037837.838|122757.118|458|145|0
234|42452.416|481193.730|3326.324|75200000.000|74|1016216.216|108027.724|395|147|2
235|39580.767|483424.657|3346.088|73400000.000|74|991891.892|109296.211|399|145|0
236|32349.347|482123.613|3367.683|76600000.000|74|1035135.135|119228.966|452|147|0
237|33142.721|479280.327|3392.097|74600000.000|74|1008108.108|116635.818|420|144|2
238|31735.747|481553.066|3416.478|73400000.000|74|991891.892|116526.843|461|136|3
239|34754.975|484482.398|3436.435|76800000.000|74|1037837.838|117093.474|425|151|1
240|28689.191|487012.749|3451.543|75400000.000|74|1018918.919|121988.103|469|148|0
241|27184.777|479670.106|3470.090|75600000.000|74|1021621.622|123565.987|474|151|0
242|27168.539|482421.638|3492.599|76800000.000|74|1037837.838|126439.146|477|155|1
243|35339.291|471469.633|3500.626|75200000.000|74|1016216.216|115032.226|419|151|1
244|37061.674|475458.857|3535.404|73400000.000|74|991891.892|111974.237|412|151|0
245|34934.934|485911.116|3552.508|76600000.000|74|1035135.135|116691.302|407|155|3
246|32873.071|479236.728|3562.406|74600000.000|74|1008108.108|117020.920|396|150|1
247|33918.089|477906.901|3573.923|73400000.000|74|991891.892|114597.528|428|145|2
248|25095.663|477103.405|3595.866|76800000.000|74|1037837.838|126450.312|479|158|4
249|31105.150|467206.114|3608.382|75400000.000|74|1018918.919|119442.049|453|155|0
250|36483.048|464351.957|3633.924|75600000.000|74|1021621.622|114415.458|411|149|1
251|27407.526|479168.500|3655.758|76800000.000|74|1037837.838|126152.716|451|155|0
252|41982.333|473840.431|3679.499|75200000.000|74|1016216.216|108606.975|411|143|0
253|38306.831|467332.264|3692.986|73400000.000|74|991891.892|110565.462|390|154|0
254|35415.610|468622.309|3702.297|76600000.000|74|1035135.135|116512.838|408|153|0
255|32150.738|480304.394|3715.818|74600000.000|74|1008108.108|117711.238|432|145|1
256|27503.850|481407.788|3727.093|73400000.000|74|991891.892|120975.499|477|140|1
257|32886.852|473897.544|3750.341|76800000.000|74|1037837.838|119087.299|441|152|0
258|34004.967|478104.253|3762.350|75400000.000|74|1018918.919|116487.202|427|152|1
259|25931.294|472455.891|3787.834|75600000.000|74|1021621.622|124519.721|458|154|6
260|36976.081|472383.341|3810.082|76800000.000|74|1037837.838|116778.111|422|155|1
261|37634.853|471521.049|3810.728|75200000.000|74|1016216.216|112817.724|417|152|2
262|36373.598|464637.757|3844.779|73400000.000|74|991891.892|112391.457|399|146|1
263|33751.122|469060.444|3869.225|76600000.000|74|1035135.135|117739.223|434|146|1
264|26782.447|461929.925|3871.744|74600000.000|74|1008108.108|122648.686|458|141|4
265|34880.778|464592.284|3901.871|73400000.000|74|991891.892|113612.556|428|147|0
266|35248.969|461842.271|3937.253|76800000.000|74|1037837.838|116613.648|400|151|0
267|31706.975|455585.141|3937.278|75400000.000|74|1018918.919|118749.916|442|148|0
268|33098.298|460483.370|3959.331|75600000.000|74|1021621.622|117735.771|432|150|2
269|32787.095|460893.832|3983.526|76800000.000|74|1037837.838|120800.335|436|155|0
270|44426.284|457400.812|3984.856|75200000.000|74|1016216.216|106058.861|379|156|0
271|34197.753|456540.889|4020.396|73400000.000|74|991891.892|114803.164|400|157|0
272|30055.598|455081.633|4027.425|76600000.000|74|1035135.135|121509.553|440|156|1
273|32756.059|460674.702|4061.127|74600000.000|74|1008108.108|117023.439|422|150|0
274|33187.443|456362.961|4064.720|73400000.000|74|991891.892|115232.326|437|137|0
275|36611.945|460794.062|4098.796|76800000.000|74|1037837.838|115534.604|402|157|2
276|37336.223|456753.342|4104.705|75400000.000|74|1018918.919|113308.494|409|147|1
277|27589.024|456132.572|4120.749|75600000.000|74|1021621.622|123079.730|452|148|0
278|28730.767|456303.813|4127.427|76800000.000|74|1037837.838|124800.590|456|164|0
279|36473.133|458590.716|4142.618|75200000.000|74|1016216.216|113971.315|435|157|2
280|42104.410|450999.466|4175.413|73400000.000|74|991891.892|106923.369|369|148|1
281|41702.227|447837.960|4206.481|76600000.000|74|1035135.135|109969.890|394|159|2
282|33712.148|449226.116|4212.079|74600000.000|74|1008108.108|116223.801|405|154|0
283|37946.515|453166.152|4234.050|73400000.000|74|991891.892|110768.367|398|139|0
284|32761.476|452455.514|4256.504|76800000.000|74|1037837.838|119076.817|440|149|3
285|31234.395|455800.348|4257.102|75400000.000|74|1018918.919|119453.657|456|153|1
286|28892.074|450095.589|4274.331|75600000.000|74|1021621.622|121784.473|443|152|3
287|32009.180|456670.012|4293.647|76800000.000|74|1037837.838|121719.948|421|155|0
288|33484.558|454534.286|4328.582|75200000.000|74|1016216.216|116845.018|461|138|2
289|35726.113|448010.127|4354.501|73400000.000|74|991891.892|113000.699|402|146|1
290|38747.748|452730.871|4373.357|76600000.000|74|1035135.135|113076.447|410|153|0
291|23851.016|444602.766|4387.363|74600000.000|74|1008108.108|125865.055|465|147|2
292|33071.407|447163.907|4410.098|73400000.000|74|991891.892|115562.797|429|150|2
293|32696.493|456166.851|4435.528|76800000.000|74|1037837.838|119499.506|424|152|1
294|32863.466|445977.810|4448.644|75400000.000|74|1018918.919|117879.603|438|138|0
295|28085.069|443908.871|4471.822|75600000.000|74|1021621.622|122753.108|441|151|0
296|30275.315|457583.563|4477.012|76800000.000|74|1037837.838|123464.598|440|152|1
297|37208.131|445618.625|4503.950|75200000.000|74|1016216.216|113499.379|393|143|3
298|36227.544|444034.251|4516.833|73400000.000|74|991891.892|112530.392|400|149|0
299|31083.512|442596.122|4541.370|76600000.000|74|1035135.135|120623.726|440|151|1
300|30164.374|441888.955|4556.892|74600000.000|74|1008108.108|119687.157|442|146|2
301|32314.307|443417.714|4586.205|73400000.000|74|991891.892|116566.309|406|143|1
302|30470.993|437917.649|4583.085|76800000.000|74|1037837.838|121597.727|444|153|0
303|32026.455|441844.895|4606.271|75400000.000|74|1018918.919|118719.953|431|152|0
304|33187.525|442797.079|4612.012|75600000.000|74|1021621.622|117491.338|412|146|3
305|33374.159|437240.568|4619.508|76800000.000|74|1037837.838|120275.281|439|150|1
306|34256.352|439251.419|4647.544|75200000.000|74|1016216.216|116343.994|413|157|0
307|35170.502|428785.978|4663.701|73400000.000|74|991891.892|113718.608|411|146|0
308|38624.498|430597.041|4695.085|76600000.000|74|1035135.135|113403.514|402|150|1
309|29606.895|439443.300|4721.863|74600000.000|74|1008108.108|120109.229|422|147|0
310|27307.798|441140.065|4737.617|73400000.000|74|991891.892|121368.292|451|142|2
311|30790.729|428514.042|4750.796|76800000.000|74|1037837.838|121240.333|402|160|1
312|25779.554|438920.494|4781.385|75400000.000|74|1018918.919|124618.009|441|160|1
313|31820.165|432111.295|4801.086|75600000.000|74|1021621.622|118796.854|406|146|3
314|29011.676|440943.901|4813.584|76800000.000|74|1037837.838|124496.148|471|140|0
315|39678.849|436269.534|4837.979|75200000.000|74|1016216.216|110809.094|397|149|0
316|41151.228|431919.491|4854.146|73400000.000|74|991891.892|107794.186|390|147|0
317|32514.111|430697.457|4870.819|76600000.000|74|1035135.135|119207.405|425|155|1
318|18801.084|437833.314|4897.103|74600000.000|74|1008108.108|130616.637|488|153|1
319|27496.455|433621.960|4912.913|73400000.000|74|991891.892|121320.908|408|146|0
320|29024.152|430685.192|4932.171|76800000.000|74|1037837.838|122895.493|413|166|0
321|31150.376|436900.058|4951.081|75400000.000|74|1018918.919|119638.331|423|158|1
322|25787.823|427221.289|4968.116|75600000.000|74|1021621.622|124856.462|421|158|2
323|32257.639|426973.849|4992.986|76800000.000|74|1037837.838|121390.566|420|161|0
324|27520.193|420507.910|5006.012|75200000.000|74|1016216.216|122480.877|454|147|2
325|32062.621|432989.405|5018.754|73400000.000|74|991891.892|116664.852|416|139|3
326|32602.848|419401.274|5020.582|76600000.000|74|1035135.135|119252.690|399|157|3
327|32943.826|418084.000|5052.528|74600000.000|74|1008108.108|116918.399|414|146|3
328|37125.795|415549.896|5067.023|73400000.000|74|991891.892|111606.723|401|144|1
329|32270.447|426831.226|5090.408|76800000.000|74|1037837.838|119640.774|434|150|3
330|35971.779|414773.461|5088.990|75400000.000|74|1018918.919|114556.908|391|154|4
